,order_id,order_line,order_date,customer_id,product_id,quantity,bike_id,model,description,price,bikeshop_id,bikeshop_name,location,category_1,category_2,frame_material,city,state,total_price
11210,1432,16,2014-09-15,2,78,1,78,Beast of the East 3,Mountain - Trail - Aluminum,1620,2,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Trail,Aluminum,Ithaca,NY,1620
11211,1432,17,2014-09-15,2,51,1,51,Trigger Carbon 1,Mountain - Over Mountain - Carbon,8200,2,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Over Mountain,Carbon,Ithaca,NY,8200
11212,1432,18,2014-09-15,2,50,6,50,Jekyll Carbon 4,Mountain - Over Mountain - Carbon,3200,2,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Over Mountain,Carbon,Ithaca,NY,19200
11213,1432,19,2014-09-15,2,35,1,35,Synapse Disc Tiagra,Road - Endurance Road - Aluminum,1250,2,Ithaca Mountain Climbers,"Ithaca, NY",Road,Endurance Road,Aluminum,Ithaca,NY,1250
11214,1432,20,2014-09-15,2,54,1,54,Trigger Carbon 4,Mountain - Over Mountain - Carbon,3200,2,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Over Mountain,Carbon,Ithaca,NY,3200
11215,1432,21,2014-09-15,2,80,2,80,Bad Habit 2,Mountain - Trail - Aluminum,2660,2,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Trail,Aluminum,Ithaca,NY,5320
11216,1432,22,2014-09-15,2,72,1,72,F-Si 2,Mountain - Cross Country Race - Aluminum,2060,2,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Cross Country Race,Aluminum,Ithaca,NY,2060
11217,1432,23,2014-09-15,2,69,1,69,F-Si Carbon 2,Mountain - Cross Country Race - Carbon,4800,2,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Cross Country Race,Carbon,Ithaca,NY,4800
11218,1432,24,2014-09-15,2,94,1,94,Catalyst 1,Mountain - Sport - Aluminum,705,2,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Sport,Aluminum,Ithaca,NY,705
11219,1432,25,2014-09-15,2,17,1,17,CAAD12 105,Road - Elite Road - Aluminum,1680,2,Ithaca Mountain Climbers,"Ithaca, NY",Road,Elite Road,Aluminum,Ithaca,NY,1680
11220,1432,26,2014-09-15,2,67,1,67,F-Si Hi-Mod Team,Mountain - Cross Country Race - Carbon,9060,2,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Cross Country Race,Carbon,Ithaca,NY,9060
11221,1432,27,2014-09-15,2,53,1,53,Trigger Carbon 3,Mountain - Over Mountain - Carbon,3730,2,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Over Mountain,Carbon,Ithaca,NY,3730
11222,1433,1,2014-09-16,26,14,1,14,CAAD Disc Ultegra,Road - Elite Road - Aluminum,2660,26,Miami Race Equipment,"Miami, FL",Road,Elite Road,Aluminum,Miami,FL,2660
11223,1433,2,2014-09-16,26,8,2,8,Supersix Evo Ultegra 4,Road - Elite Road - Carbon,2660,26,Miami Race Equipment,"Miami, FL",Road,Elite Road,Carbon,Miami,FL,5320
11224,1433,3,2014-09-16,26,36,2,36,Synapse Sora,Road - Endurance Road - Aluminum,1030,26,Miami Race Equipment,"Miami, FL",Road,Endurance Road,Aluminum,Miami,FL,2060
11225,1433,4,2014-09-16,26,17,1,17,CAAD12 105,Road - Elite Road - Aluminum,1680,26,Miami Race Equipment,"Miami, FL",Road,Elite Road,Aluminum,Miami,FL,1680
11226,1433,5,2014-09-16,26,71,1,71,F-Si 1,Mountain - Cross Country Race - Aluminum,2340,26,Miami Race Equipment,"Miami, FL",Mountain,Cross Country Race,Aluminum,Miami,FL,2340
11227,1433,6,2014-09-16,26,95,1,95,Catalyst 2,Mountain - Sport - Aluminum,585,26,Miami Race Equipment,"Miami, FL",Mountain,Sport,Aluminum,Miami,FL,585
11228,1433,7,2014-09-16,26,11,1,11,CAAD12 Black Inc,Road - Elite Road - Aluminum,5860,26,Miami Race Equipment,"Miami, FL",Road,Elite Road,Aluminum,Miami,FL,5860
11229,1433,8,2014-09-16,26,40,3,40,Slice Ultegra D12,Road - Triathalon - Carbon,3200,26,Miami Race Equipment,"Miami, FL",Road,Triathalon,Carbon,Miami,FL,9600
11230,1433,9,2014-09-16,26,19,2,19,CAAD8 Tiagra,Road - Elite Road - Aluminum,1250,26,Miami Race Equipment,"Miami, FL",Road,Elite Road,Aluminum,Miami,FL,2500
11231,1433,10,2014-09-16,26,26,2,26,Synapse Carbon Disc Ultegra D12,Road - Endurance Road - Carbon,4800,26,Miami Race Equipment,"Miami, FL",Road,Endurance Road,Carbon,Miami,FL,9600
11232,1433,11,2014-09-16,26,7,1,7,Supersix Evo Ultegra 3,Road - Elite Road - Carbon,3200,26,Miami Race Equipment,"Miami, FL",Road,Elite Road,Carbon,Miami,FL,3200
11233,1433,12,2014-09-16,26,63,1,63,Scalpel 29 Carbon 2,Mountain - Cross Country Race - Carbon,5330,26,Miami Race Equipment,"Miami, FL",Mountain,Cross Country Race,Carbon,Miami,FL,5330
11234,1433,13,2014-09-16,26,46,1,46,SuperX Rival CX1,Road - Cyclocross - Carbon,1750,26,Miami Race Equipment,"Miami, FL",Road,Cyclocross,Carbon,Miami,FL,1750
11235,1433,14,2014-09-16,26,37,1,37,Synapse Claris,Road - Endurance Road - Aluminum,870,26,Miami Race Equipment,"Miami, FL",Road,Endurance Road,Aluminum,Miami,FL,870
11236,1433,15,2014-09-16,26,18,1,18,CAAD8 105,Road - Elite Road - Aluminum,1410,26,Miami Race Equipment,"Miami, FL",Road,Elite Road,Aluminum,Miami,FL,1410
11237,1433,16,2014-09-16,26,12,2,12,CAAD12 Disc Dura Ace,Road - Elite Road - Aluminum,4260,26,Miami Race Equipment,"Miami, FL",Road,Elite Road,Aluminum,Miami,FL,8520
11238,1433,17,2014-09-16,26,54,1,54,Trigger Carbon 4,Mountain - Over Mountain - Carbon,3200,26,Miami Race Equipment,"Miami, FL",Mountain,Over Mountain,Carbon,Miami,FL,3200
11239,1433,18,2014-09-16,26,29,2,29,Synapse Carbon Ultegra 4,Road - Endurance Road - Carbon,2660,26,Miami Race Equipment,"Miami, FL",Road,Endurance Road,Carbon,Miami,FL,5320
11240,1433,19,2014-09-16,26,16,1,16,CAAD12 Disc 105,Road - Elite Road - Aluminum,1950,26,Miami Race Equipment,"Miami, FL",Road,Elite Road,Aluminum,Miami,FL,1950
11241,1434,1,2014-09-16,22,34,1,34,Synapse Disc 105,Road - Endurance Road - Aluminum,1570,22,Ann Arbor Speed,"Ann Arbor, MI",Road,Endurance Road,Aluminum,Ann Arbor,MI,1570
11242,1435,1,2014-09-17,5,41,1,41,Slice Ultegra,Road - Triathalon - Carbon,2700,5,Cincinnati Speed,"Cincinnati, OH",Road,Triathalon,Carbon,Cincinnati,OH,2700
11243,1435,2,2014-09-17,5,23,1,23,Synapse Hi-Mod Disc Red,Road - Endurance Road - Carbon,7460,5,Cincinnati Speed,"Cincinnati, OH",Road,Endurance Road,Carbon,Cincinnati,OH,7460
11244,1435,3,2014-09-17,5,39,1,39,Slice Hi-Mod Dura Ace D12,Road - Triathalon - Carbon,4500,5,Cincinnati Speed,"Cincinnati, OH",Road,Triathalon,Carbon,Cincinnati,OH,4500
11245,1435,4,2014-09-17,5,25,2,25,Synapse Hi-Mod Disc Ultegra,Road - Endurance Road - Carbon,5330,5,Cincinnati Speed,"Cincinnati, OH",Road,Endurance Road,Carbon,Cincinnati,OH,10660
11246,1435,5,2014-09-17,5,44,1,44,SuperX Ultegra,Road - Cyclocross - Carbon,2450,5,Cincinnati Speed,"Cincinnati, OH",Road,Cyclocross,Carbon,Cincinnati,OH,2450
11247,1435,6,2014-09-17,5,56,1,56,Scalpel-Si Race,Mountain - Cross Country Race - Carbon,9060,5,Cincinnati Speed,"Cincinnati, OH",Mountain,Cross Country Race,Carbon,Cincinnati,OH,9060
11248,1435,7,2014-09-17,5,20,2,20,CAAD8 Sora,Road - Elite Road - Aluminum,1030,5,Cincinnati Speed,"Cincinnati, OH",Road,Elite Road,Aluminum,Cincinnati,OH,2060
11249,1435,8,2014-09-17,5,59,1,59,Scalpel-Si Carbon 3,Mountain - Cross Country Race - Carbon,5330,5,Cincinnati Speed,"Cincinnati, OH",Mountain,Cross Country Race,Carbon,Cincinnati,OH,5330
11250,1436,1,2014-09-17,4,53,1,53,Trigger Carbon 3,Mountain - Over Mountain - Carbon,3730,4,Detroit Cycles,"Detroit, MI",Mountain,Over Mountain,Carbon,Detroit,MI,3730
11251,1436,2,2014-09-17,4,88,1,88,Habit 6,Mountain - Trail - Aluminum,1950,4,Detroit Cycles,"Detroit, MI",Mountain,Trail,Aluminum,Detroit,MI,1950
11252,1436,3,2014-09-17,4,51,1,51,Trigger Carbon 1,Mountain - Over Mountain - Carbon,8200,4,Detroit Cycles,"Detroit, MI",Mountain,Over Mountain,Carbon,Detroit,MI,8200
11253,1436,4,2014-09-17,4,41,1,41,Slice Ultegra,Road - Triathalon - Carbon,2700,4,Detroit Cycles,"Detroit, MI",Road,Triathalon,Carbon,Detroit,MI,2700
11254,1436,5,2014-09-17,4,94,1,94,Catalyst 1,Mountain - Sport - Aluminum,705,4,Detroit Cycles,"Detroit, MI",Mountain,Sport,Aluminum,Detroit,MI,705
11255,1436,6,2014-09-17,4,17,2,17,CAAD12 105,Road - Elite Road - Aluminum,1680,4,Detroit Cycles,"Detroit, MI",Road,Elite Road,Aluminum,Detroit,MI,3360
11256,1436,7,2014-09-17,4,44,1,44,SuperX Ultegra,Road - Cyclocross - Carbon,2450,4,Detroit Cycles,"Detroit, MI",Road,Cyclocross,Carbon,Detroit,MI,2450
11257,1436,8,2014-09-17,4,48,1,48,Jekyll Carbon 2,Mountain - Over Mountain - Carbon,6070,4,Detroit Cycles,"Detroit, MI",Mountain,Over Mountain,Carbon,Detroit,MI,6070
11258,1436,9,2014-09-17,4,71,1,71,F-Si 1,Mountain - Cross Country Race - Aluminum,2340,4,Detroit Cycles,"Detroit, MI",Mountain,Cross Country Race,Aluminum,Detroit,MI,2340
11259,1436,10,2014-09-17,4,86,2,86,Habit 4,Mountain - Trail - Aluminum,2880,4,Detroit Cycles,"Detroit, MI",Mountain,Trail,Aluminum,Detroit,MI,5760
11260,1436,11,2014-09-17,4,72,1,72,F-Si 2,Mountain - Cross Country Race - Aluminum,2060,4,Detroit Cycles,"Detroit, MI",Mountain,Cross Country Race,Aluminum,Detroit,MI,2060
11261,1436,12,2014-09-17,4,24,1,24,Synapse Hi-Mod Dura Ace,Road - Endurance Road - Carbon,5860,4,Detroit Cycles,"Detroit, MI",Road,Endurance Road,Carbon,Detroit,MI,5860
11262,1436,13,2014-09-17,4,32,1,32,Syapse Carbon Tiagra,Road - Endurance Road - Carbon,1840,4,Detroit Cycles,"Detroit, MI",Road,Endurance Road,Carbon,Detroit,MI,1840
11263,1436,14,2014-09-17,4,97,1,97,Catalyst 4,Mountain - Sport - Aluminum,415,4,Detroit Cycles,"Detroit, MI",Mountain,Sport,Aluminum,Detroit,MI,415
11264,1436,15,2014-09-17,4,87,1,87,Habit 5,Mountain - Trail - Aluminum,2340,4,Detroit Cycles,"Detroit, MI",Mountain,Trail,Aluminum,Detroit,MI,2340
11265,1436,16,2014-09-17,4,52,1,52,Trigger Carbon 2,Mountain - Over Mountain - Carbon,5970,4,Detroit Cycles,"Detroit, MI",Mountain,Over Mountain,Carbon,Detroit,MI,5970
11266,1436,17,2014-09-17,4,16,1,16,CAAD12 Disc 105,Road - Elite Road - Aluminum,1950,4,Detroit Cycles,"Detroit, MI",Road,Elite Road,Aluminum,Detroit,MI,1950
11267,1436,18,2014-09-17,4,85,1,85,Habit Carbon 3,Mountain - Trail - Carbon,3730,4,Detroit Cycles,"Detroit, MI",Mountain,Trail,Carbon,Detroit,MI,3730
11268,1436,19,2014-09-17,4,50,1,50,Jekyll Carbon 4,Mountain - Over Mountain - Carbon,3200,4,Detroit Cycles,"Detroit, MI",Mountain,Over Mountain,Carbon,Detroit,MI,3200
11269,1436,20,2014-09-17,4,80,1,80,Bad Habit 2,Mountain - Trail - Aluminum,2660,4,Detroit Cycles,"Detroit, MI",Mountain,Trail,Aluminum,Detroit,MI,2660
11270,1436,21,2014-09-17,4,22,1,22,Synapse Hi-Mod Disc Black Inc.,Road - Endurance Road - Carbon,9590,4,Detroit Cycles,"Detroit, MI",Road,Endurance Road,Carbon,Detroit,MI,9590
11271,1437,1,2014-09-17,16,80,1,80,Bad Habit 2,Mountain - Trail - Aluminum,2660,16,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Trail,Aluminum,Phoenix,AZ,2660
11272,1437,2,2014-09-17,16,46,1,46,SuperX Rival CX1,Road - Cyclocross - Carbon,1750,16,Phoenix Bi-peds,"Phoenix, AZ",Road,Cyclocross,Carbon,Phoenix,AZ,1750
11273,1437,3,2014-09-17,16,20,1,20,CAAD8 Sora,Road - Elite Road - Aluminum,1030,16,Phoenix Bi-peds,"Phoenix, AZ",Road,Elite Road,Aluminum,Phoenix,AZ,1030
11274,1437,4,2014-09-17,16,19,1,19,CAAD8 Tiagra,Road - Elite Road - Aluminum,1250,16,Phoenix Bi-peds,"Phoenix, AZ",Road,Elite Road,Aluminum,Phoenix,AZ,1250
11275,1437,5,2014-09-17,16,16,1,16,CAAD12 Disc 105,Road - Elite Road - Aluminum,1950,16,Phoenix Bi-peds,"Phoenix, AZ",Road,Elite Road,Aluminum,Phoenix,AZ,1950
11276,1437,6,2014-09-17,16,48,1,48,Jekyll Carbon 2,Mountain - Over Mountain - Carbon,6070,16,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Over Mountain,Carbon,Phoenix,AZ,6070
11277,1437,7,2014-09-17,16,21,1,21,CAAD8 Claris,Road - Elite Road - Aluminum,815,16,Phoenix Bi-peds,"Phoenix, AZ",Road,Elite Road,Aluminum,Phoenix,AZ,815
11278,1438,1,2014-09-19,27,65,1,65,Scalpel 29 4,Mountain - Cross Country Race - Aluminum,3200,27,San Antonio Bike Shop,"San Antonio, TX",Mountain,Cross Country Race,Aluminum,San Antonio,TX,3200
11279,1438,2,2014-09-19,27,29,1,29,Synapse Carbon Ultegra 4,Road - Endurance Road - Carbon,2660,27,San Antonio Bike Shop,"San Antonio, TX",Road,Endurance Road,Carbon,San Antonio,TX,2660
11280,1438,3,2014-09-19,27,82,1,82,Habit Carbon 1,Mountain - Trail - Carbon,7460,27,San Antonio Bike Shop,"San Antonio, TX",Mountain,Trail,Carbon,San Antonio,TX,7460
11281,1438,4,2014-09-19,27,79,1,79,Bad Habit 1,Mountain - Trail - Aluminum,3200,27,San Antonio Bike Shop,"San Antonio, TX",Mountain,Trail,Aluminum,San Antonio,TX,3200
11282,1438,5,2014-09-19,27,20,1,20,CAAD8 Sora,Road - Elite Road - Aluminum,1030,27,San Antonio Bike Shop,"San Antonio, TX",Road,Elite Road,Aluminum,San Antonio,TX,1030
11283,1438,6,2014-09-19,27,7,1,7,Supersix Evo Ultegra 3,Road - Elite Road - Carbon,3200,27,San Antonio Bike Shop,"San Antonio, TX",Road,Elite Road,Carbon,San Antonio,TX,3200
11284,1438,7,2014-09-19,27,27,1,27,Synapse Carbon Disc Ultegra,Road - Endurance Road - Carbon,3730,27,San Antonio Bike Shop,"San Antonio, TX",Road,Endurance Road,Carbon,San Antonio,TX,3730
11285,1438,8,2014-09-19,27,97,1,97,Catalyst 4,Mountain - Sport - Aluminum,415,27,San Antonio Bike Shop,"San Antonio, TX",Mountain,Sport,Aluminum,San Antonio,TX,415
11286,1438,9,2014-09-19,27,76,1,76,Beast of the East 1,Mountain - Trail - Aluminum,2770,27,San Antonio Bike Shop,"San Antonio, TX",Mountain,Trail,Aluminum,San Antonio,TX,2770
11287,1438,10,2014-09-19,27,55,2,55,Scalpel-Si Black Inc.,Mountain - Cross Country Race - Carbon,12790,27,San Antonio Bike Shop,"San Antonio, TX",Mountain,Cross Country Race,Carbon,San Antonio,TX,25580
11288,1439,1,2014-09-19,25,83,1,83,Habit Carbon 2,Mountain - Trail - Carbon,5330,25,New Orleans Velocipedes,"New Orleans, LA",Mountain,Trail,Carbon,New Orleans,LA,5330
11289,1439,2,2014-09-19,25,46,1,46,SuperX Rival CX1,Road - Cyclocross - Carbon,1750,25,New Orleans Velocipedes,"New Orleans, LA",Road,Cyclocross,Carbon,New Orleans,LA,1750
11290,1439,3,2014-09-19,25,13,1,13,CAAD12 Red,Road - Elite Road - Aluminum,3200,25,New Orleans Velocipedes,"New Orleans, LA",Road,Elite Road,Aluminum,New Orleans,LA,3200
11291,1439,4,2014-09-19,25,37,1,37,Synapse Claris,Road - Endurance Road - Aluminum,870,25,New Orleans Velocipedes,"New Orleans, LA",Road,Endurance Road,Aluminum,New Orleans,LA,870
11292,1439,5,2014-09-19,25,29,1,29,Synapse Carbon Ultegra 4,Road - Endurance Road - Carbon,2660,25,New Orleans Velocipedes,"New Orleans, LA",Road,Endurance Road,Carbon,New Orleans,LA,2660
11293,1439,6,2014-09-19,25,24,1,24,Synapse Hi-Mod Dura Ace,Road - Endurance Road - Carbon,5860,25,New Orleans Velocipedes,"New Orleans, LA",Road,Endurance Road,Carbon,New Orleans,LA,5860
11294,1439,7,2014-09-19,25,31,1,31,Synapse Carbon 105,Road - Endurance Road - Carbon,2240,25,New Orleans Velocipedes,"New Orleans, LA",Road,Endurance Road,Carbon,New Orleans,LA,2240
11295,1439,8,2014-09-19,25,93,1,93,Trail 5,Mountain - Sport - Aluminum,815,25,New Orleans Velocipedes,"New Orleans, LA",Mountain,Sport,Aluminum,New Orleans,LA,815
11296,1439,9,2014-09-19,25,36,1,36,Synapse Sora,Road - Endurance Road - Aluminum,1030,25,New Orleans Velocipedes,"New Orleans, LA",Road,Endurance Road,Aluminum,New Orleans,LA,1030
11297,1439,10,2014-09-19,25,65,1,65,Scalpel 29 4,Mountain - Cross Country Race - Aluminum,3200,25,New Orleans Velocipedes,"New Orleans, LA",Mountain,Cross Country Race,Aluminum,New Orleans,LA,3200
11298,1439,11,2014-09-19,25,45,1,45,SuperX 105,Road - Cyclocross - Carbon,1960,25,New Orleans Velocipedes,"New Orleans, LA",Road,Cyclocross,Carbon,New Orleans,LA,1960
11299,1439,12,2014-09-19,25,3,2,3,Supersix Evo Hi-Mod Dura Ace 1,Road - Elite Road - Carbon,7990,25,New Orleans Velocipedes,"New Orleans, LA",Road,Elite Road,Carbon,New Orleans,LA,15980
11300,1439,13,2014-09-19,25,94,1,94,Catalyst 1,Mountain - Sport - Aluminum,705,25,New Orleans Velocipedes,"New Orleans, LA",Mountain,Sport,Aluminum,New Orleans,LA,705
11301,1439,14,2014-09-19,25,40,1,40,Slice Ultegra D12,Road - Triathalon - Carbon,3200,25,New Orleans Velocipedes,"New Orleans, LA",Road,Triathalon,Carbon,New Orleans,LA,3200
11302,1439,15,2014-09-19,25,89,2,89,Trail 1,Mountain - Sport - Aluminum,1520,25,New Orleans Velocipedes,"New Orleans, LA",Mountain,Sport,Aluminum,New Orleans,LA,3040
11303,1439,16,2014-09-19,25,7,1,7,Supersix Evo Ultegra 3,Road - Elite Road - Carbon,3200,25,New Orleans Velocipedes,"New Orleans, LA",Road,Elite Road,Carbon,New Orleans,LA,3200
11304,1439,17,2014-09-19,25,21,1,21,CAAD8 Claris,Road - Elite Road - Aluminum,815,25,New Orleans Velocipedes,"New Orleans, LA",Road,Elite Road,Aluminum,New Orleans,LA,815
11305,1439,18,2014-09-19,25,41,1,41,Slice Ultegra,Road - Triathalon - Carbon,2700,25,New Orleans Velocipedes,"New Orleans, LA",Road,Triathalon,Carbon,New Orleans,LA,2700
11306,1440,1,2014-09-19,9,94,1,94,Catalyst 1,Mountain - Sport - Aluminum,705,9,Minneapolis Bike Shop,"Minneapolis, MN",Mountain,Sport,Aluminum,Minneapolis,MN,705
11307,1440,2,2014-09-19,9,20,1,20,CAAD8 Sora,Road - Elite Road - Aluminum,1030,9,Minneapolis Bike Shop,"Minneapolis, MN",Road,Elite Road,Aluminum,Minneapolis,MN,1030
11308,1440,3,2014-09-19,9,21,1,21,CAAD8 Claris,Road - Elite Road - Aluminum,815,9,Minneapolis Bike Shop,"Minneapolis, MN",Road,Elite Road,Aluminum,Minneapolis,MN,815
11309,1440,4,2014-09-19,9,76,1,76,Beast of the East 1,Mountain - Trail - Aluminum,2770,9,Minneapolis Bike Shop,"Minneapolis, MN",Mountain,Trail,Aluminum,Minneapolis,MN,2770
11310,1440,5,2014-09-19,9,19,1,19,CAAD8 Tiagra,Road - Elite Road - Aluminum,1250,9,Minneapolis Bike Shop,"Minneapolis, MN",Road,Elite Road,Aluminum,Minneapolis,MN,1250
11311,1440,6,2014-09-19,9,36,2,36,Synapse Sora,Road - Endurance Road - Aluminum,1030,9,Minneapolis Bike Shop,"Minneapolis, MN",Road,Endurance Road,Aluminum,Minneapolis,MN,2060
11312,1441,1,2014-09-19,16,31,1,31,Synapse Carbon 105,Road - Endurance Road - Carbon,2240,16,Phoenix Bi-peds,"Phoenix, AZ",Road,Endurance Road,Carbon,Phoenix,AZ,2240
11313,1441,2,2014-09-19,16,89,2,89,Trail 1,Mountain - Sport - Aluminum,1520,16,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Sport,Aluminum,Phoenix,AZ,3040
11314,1441,3,2014-09-19,16,15,2,15,CAAD12 Ultegra,Road - Elite Road - Aluminum,2240,16,Phoenix Bi-peds,"Phoenix, AZ",Road,Elite Road,Aluminum,Phoenix,AZ,4480
11315,1441,4,2014-09-19,16,20,1,20,CAAD8 Sora,Road - Elite Road - Aluminum,1030,16,Phoenix Bi-peds,"Phoenix, AZ",Road,Elite Road,Aluminum,Phoenix,AZ,1030
11316,1441,5,2014-09-19,16,37,1,37,Synapse Claris,Road - Endurance Road - Aluminum,870,16,Phoenix Bi-peds,"Phoenix, AZ",Road,Endurance Road,Aluminum,Phoenix,AZ,870
11317,1441,6,2014-09-19,16,61,1,61,Scalpel-Si 5,Mountain - Cross Country Race - Aluminum,3200,16,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Cross Country Race,Aluminum,Phoenix,AZ,3200
11318,1441,7,2014-09-19,16,87,1,87,Habit 5,Mountain - Trail - Aluminum,2340,16,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Trail,Aluminum,Phoenix,AZ,2340
11319,1441,8,2014-09-19,16,71,2,71,F-Si 1,Mountain - Cross Country Race - Aluminum,2340,16,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Cross Country Race,Aluminum,Phoenix,AZ,4680
11320,1441,9,2014-09-19,16,73,1,73,F-Si 3,Mountain - Cross Country Race - Aluminum,1840,16,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Cross Country Race,Aluminum,Phoenix,AZ,1840
11321,1441,10,2014-09-19,16,41,1,41,Slice Ultegra,Road - Triathalon - Carbon,2700,16,Phoenix Bi-peds,"Phoenix, AZ",Road,Triathalon,Carbon,Phoenix,AZ,2700
11322,1441,11,2014-09-19,16,70,3,70,F-Si Carbon 4,Mountain - Cross Country Race - Carbon,2880,16,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Cross Country Race,Carbon,Phoenix,AZ,8640
11323,1441,12,2014-09-19,16,58,1,58,Scalpel-Si Carbon 2,Mountain - Cross Country Race - Carbon,6390,16,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Cross Country Race,Carbon,Phoenix,AZ,6390
11324,1441,13,2014-09-19,16,14,2,14,CAAD Disc Ultegra,Road - Elite Road - Aluminum,2660,16,Phoenix Bi-peds,"Phoenix, AZ",Road,Elite Road,Aluminum,Phoenix,AZ,5320
11325,1441,14,2014-09-19,16,96,1,96,Catalyst 3,Mountain - Sport - Aluminum,480,16,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Sport,Aluminum,Phoenix,AZ,480
11326,1441,15,2014-09-19,16,92,1,92,Trail 4,Mountain - Sport - Aluminum,980,16,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Sport,Aluminum,Phoenix,AZ,980
11327,1441,16,2014-09-19,16,79,2,79,Bad Habit 1,Mountain - Trail - Aluminum,3200,16,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Trail,Aluminum,Phoenix,AZ,6400
11328,1441,17,2014-09-19,16,7,1,7,Supersix Evo Ultegra 3,Road - Elite Road - Carbon,3200,16,Phoenix Bi-peds,"Phoenix, AZ",Road,Elite Road,Carbon,Phoenix,AZ,3200
11329,1441,18,2014-09-19,16,6,5,6,Supersix Evo Red,Road - Elite Road - Carbon,3940,16,Phoenix Bi-peds,"Phoenix, AZ",Road,Elite Road,Carbon,Phoenix,AZ,19700
11330,1441,19,2014-09-19,16,43,1,43,SuperX Hi-Mod CX1,Road - Cyclocross - Carbon,3500,16,Phoenix Bi-peds,"Phoenix, AZ",Road,Cyclocross,Carbon,Phoenix,AZ,3500
11331,1441,20,2014-09-19,16,93,1,93,Trail 5,Mountain - Sport - Aluminum,815,16,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Sport,Aluminum,Phoenix,AZ,815
11332,1441,21,2014-09-19,16,29,1,29,Synapse Carbon Ultegra 4,Road - Endurance Road - Carbon,2660,16,Phoenix Bi-peds,"Phoenix, AZ",Road,Endurance Road,Carbon,Phoenix,AZ,2660
11333,1441,22,2014-09-19,16,5,1,5,Supersix Evo Hi-Mod Utegra,Road - Elite Road - Carbon,4260,16,Phoenix Bi-peds,"Phoenix, AZ",Road,Elite Road,Carbon,Phoenix,AZ,4260
11334,1441,23,2014-09-19,16,91,1,91,Trail 3,Mountain - Sport - Aluminum,1080,16,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Sport,Aluminum,Phoenix,AZ,1080
11335,1441,24,2014-09-19,16,35,2,35,Synapse Disc Tiagra,Road - Endurance Road - Aluminum,1250,16,Phoenix Bi-peds,"Phoenix, AZ",Road,Endurance Road,Aluminum,Phoenix,AZ,2500
11336,1441,25,2014-09-19,16,94,1,94,Catalyst 1,Mountain - Sport - Aluminum,705,16,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Sport,Aluminum,Phoenix,AZ,705
11337,1441,26,2014-09-19,16,97,1,97,Catalyst 4,Mountain - Sport - Aluminum,415,16,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Sport,Aluminum,Phoenix,AZ,415
11338,1441,27,2014-09-19,16,12,1,12,CAAD12 Disc Dura Ace,Road - Elite Road - Aluminum,4260,16,Phoenix Bi-peds,"Phoenix, AZ",Road,Elite Road,Aluminum,Phoenix,AZ,4260
11339,1441,28,2014-09-19,16,82,1,82,Habit Carbon 1,Mountain - Trail - Carbon,7460,16,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Trail,Carbon,Phoenix,AZ,7460
11340,1441,29,2014-09-19,16,75,1,75,Fat CAAD2,Mountain - Fat Bike - Aluminum,2130,16,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Fat Bike,Aluminum,Phoenix,AZ,2130
11341,1442,1,2014-09-19,13,32,2,32,Syapse Carbon Tiagra,Road - Endurance Road - Carbon,1840,13,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Endurance Road,Carbon,Oklahoma City,OK,3680
11342,1442,2,2014-09-19,13,27,1,27,Synapse Carbon Disc Ultegra,Road - Endurance Road - Carbon,3730,13,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Endurance Road,Carbon,Oklahoma City,OK,3730
11343,1442,3,2014-09-19,13,54,1,54,Trigger Carbon 4,Mountain - Over Mountain - Carbon,3200,13,Oklahoma City Race Equipment,"Oklahoma City, OK",Mountain,Over Mountain,Carbon,Oklahoma City,OK,3200
